STIRIS_ID,Order_Unique_ID,Order_Sale_RoundedValue,Freight_Value,Product_ID,Seller_ID,SKU_Item,Mail_Category,Mail_Way_In,Mail_Cost_Type,Mail_Partner_Type,Mail_Partner_Name,Order_Status,Order_Hour_Of_Day,Days_Since_Prior_Order,Mail_From_Type,Intimate_Profit,Order_Quantity_Number,Raw_Pr_Category,Discount_Applied,Offer_Claimed,Order_ForSelf,Order_ForGift,Order_Purchase_date,Order_Approved_At,Shipping_Limit_Date,Order_Delivered_Carrier_Date,Order_Delivered_Customer_Date,Order_Estimated_Delivery_Date
011405ae7b89def8ffb3468eb29c299d,544377109,465,7.87,265049717,601858588,6779628220,On-Demand,Truckload,Free Shipping,Freight-Fly,FedEx,Cancelled,12,7,Middle-Mail,33,4,Baby,TRUE,TRUE,Yes,No,20-Sep-19,14-Sep-19,09-Sep-19,09-Sep-19,09-Sep-19,11-Sep-19
01144cadcf64b6427f0a6580a3033220,17478327,643,24.7,927862814,425519800,7790913336,Scheduled On-Demand,Air,Free Shipping,Contract-row,RS Logistics,Void,13,30,Middle-Mail,45,2,Shoes,FALSE,FALSE,No,Yes,20-Sep-19,16-Sep-19,09-Sep-19,09-Sep-19,09-Sep-19,12-Sep-19
01144cadcf64b6427f0a6580a3033220,210078518,204,24.7,480110273,19813740,9905536019,Same-Day,LTL,Free Shipping,Freight-Fly,FedEx,Cancelled,15,2,Middle-Mail,276,3,Tools,FALSE,TRUE,Yes,No,21-Sep-19,18-Sep-19,11-Sep-19,11-Sep-19,11-Sep-19,12-Sep-19
0114835d7f0b3f674b70a989411e31c1,930110000,729,10.13,467297211,659223996,4037380889,Scheduled On-Demand,Air,Free Shipping,Permanent-Flow,Norte Brasil Logistica,Void,13,7,Middle-Mail,492,5,Garden,TRUE,TRUE,No,Yes,25-Sep-19,19-Sep-19,13-Sep-19,13-Sep-19,13-Sep-19,12-Sep-19
01156b662f3f47b249b5a8881d205f08,607972080,29,15.1,147983064,118715379,9020072536,Self Pick-up,Ocean,Basic-Shipping,Vendor-Base,FedEx,Damaged,21,6,Middle-Mail,24,4,Baby,TRUE,FALSE,Yes,No,26-Sep-19,20-Sep-19,13-Sep-19,13-Sep-19,13-Sep-19,12-Sep-19
0115abf6b892040abfdd5bdfcb6b2c51,612925488,17,11.98,701735628,100732085,4349745297,On-Demand,Air,Express,Permanent-Flow,Ceará Express,Void,11,3,Last-Mail,13,4,Beauty,FALSE,TRUE,Yes,No,27-Sep-19,20-Sep-19,17-Sep-19,17-Sep-19,17-Sep-19,18-Sep-19
0115d160c5fbd758a139ff90821db60d,782499527,34,22.63,250379928,18408335,9347168440,On-Demand,LTL,Free Shipping,LCC,Grupo Depolli,Void,18,6,Middle-Mail,11,5,Industrial,TRUE,FALSE,Yes,No,02-Oct-19,22-Sep-19,20-Sep-19,20-Sep-19,20-Sep-19,21-Sep-19
0115f8bb1dc16d3fac863ce1deb037b6,740901425,98,16.47,697210725,750485562,8037869296,Same-Day,Ocean,Free Shipping,Vendor-Base,Ceará Express,Void,9,30,Last-Mail,9,2,Automotive,FALSE,TRUE,Yes,No,06-Oct-19,22-Sep-19,20-Sep-19,20-Sep-19,20-Sep-19,22-Sep-19
011667ae100a333a3051c9a23e3f0283,757733026,3151,14.1,38385007,833262886,6709196526,On-Demand,Air,Basic-Shipping,Local-Lines,Grupo Depolli,Damaged,8,30,Middle-Mail,35,7,Garden,FALSE,TRUE,Yes,No,10-Oct-19,25-Sep-19,01-Oct-19,01-Oct-19,01-Oct-19,23-Sep-19
011724d1afbd91844302627f79a66800,6310216,53,14.7,784985934,432948792,6072949002,Scheduled On-Demand,LTL,IN-Store,Permanent-Flow,Panalpina,Damaged,8,30,Middle-Mail,15,2,Jewelery,FALSE,TRUE,No,Yes,10-Oct-19,26-Sep-19,04-Oct-19,04-Oct-19,04-Oct-19,25-Sep-19
0119e98feb97441cb456c010c25b04ff,342394168,165,16.06,336129101,506749442,3029881407,On-Demand,Air,Basic-Shipping,LCC,Ceará Express,Damaged,16,7,Last-Mail,30,3,Games,TRUE,TRUE,Yes,No,13-Oct-19,29-Sep-19,04-Oct-19,04-Oct-19,04-Oct-19,27-Sep-19
011a43bc9bb525517251ebb3ebc99b69,752516162,211,21.2,175619463,177218047,8084127721,Self Pick-up,Ocean,Express,Permanent-Flow,Panalpina,Completed,10,23,Last-Mail,19,8,Tools,TRUE,FALSE,Yes,No,13-Oct-19,30-Sep-19,05-Oct-19,05-Oct-19,05-Oct-19,28-Sep-19
011a56023faf5bbb9af634e20a85f7bc,572797925,106,17.28,817773201,472082694,7329194433,On-Demand,Truckload,Free Shipping,Local-Lines,Norte Brasil Logistica,Completed,16,30,Last-Mail,15,7,Games,TRUE,TRUE,Yes,No,15-Oct-19,30-Sep-19,05-Oct-19,05-Oct-19,05-Oct-19,28-Sep-19
011abf147a69ba486bae3a74b6cd1814,876942374,14,16.72,679487013,363748833,9250206356,On-Demand,Truckload,Express,Freight-Fly,FedEx,Damaged,13,24,Last-Mail,5,1,Home,TRUE,TRUE,Yes,No,16-Oct-19,02-Oct-19,17-Oct-19,17-Oct-19,17-Oct-19,30-Sep-19
011af0959ebf2b09a062867811dc63b5,700465865,17,15.16,61041199,636384402,3937534164,Self Pick-up,LTL,Basic-Shipping,Freight-Fly,Norte Brasil Logistica,Completed,10,24,Last-Mail,7,3,Health,FALSE,TRUE,No,Yes,17-Oct-19,03-Oct-19,18-Oct-19,18-Oct-19,18-Oct-19,04-Oct-19
011b142c9e082a5c1d10e0a88cd9c8e8,888935047,46,53.83,472859111,796877058,5552154851,On-Demand,Truckload,Complimentary,Contract-row,Norte Brasil Logistica,Cancelled,16,30,Last-Mail,14,5,Shoes,TRUE,FALSE,Yes,No,17-Oct-19,06-Oct-19,18-Oct-19,18-Oct-19,18-Oct-19,06-Oct-19
011b8dd4f8c36fd4fcf50643ce91d58a,915420243,8,16.5,754179245,340432754,6403185489,Same-Day,Train,Free Shipping,Permanent-Flow,Ceará Express,Refunded,18,7,Middle-Mail,2,1,Outdoors,TRUE,TRUE,No,Yes,19-Oct-19,06-Oct-19,19-Oct-19,19-Oct-19,19-Oct-19,08-Oct-19
011bf86f1b7dacebda2c874333cf656b,748091332,20,19.32,192853482,458114974,9821908470,Scheduled On-Demand,Air,Free Shipping,Freight-Fly,Grupo Depolli,Refunded,9,7,Last-Mail,9,6,Sports,FALSE,TRUE,No,Yes,25-Oct-19,06-Oct-19,22-Oct-19,22-Oct-19,22-Oct-19,09-Oct-19
011bf86f1b7dacebda2c874333cf656b,117501017,322,19.32,173119490,430857478,3070232108,Scheduled On-Demand,Truckload,Flat-Rate Shipping,Contract-row,Pronto Cargo,Refunded,7,30,Last-Mail,193,5,Games,TRUE,TRUE,Yes,No,27-Oct-19,08-Oct-19,23-Oct-19,23-Oct-19,23-Oct-19,13-Oct-19
011c899816ea29773525bd3322dbb6aa,921975431,2188,0,914869318,850061689,1391853571,On-Demand,Air,Limited to Order,LCC,Norte Brasil Logistica,Cancelled,15,4,Last-Mail,1050,5,Books,FALSE,TRUE,No,Yes,31-Oct-19,09-Oct-19,25-Oct-19,25-Oct-19,25-Oct-19,22-Oct-19
011e6e76dd0cd56d26b5b0cb036e80a8,201662710,328,8.29,206485964,340042922,6591774076,Same-Day,Ocean,Free Shipping,Local-Lines,Pronto Cargo,Cancelled,21,2,Last-Mail,15,3,Tools,FALSE,FALSE,Yes,No,02-Nov-19,12-Oct-19,01-Nov-19,01-Nov-19,01-Nov-19,23-Oct-19
011f9dff2545a2cf8ac1809faed3ec88,10444968,418,16.53,354244769,557835243,7060580794,Scheduled On-Demand,LTL,Free Shipping,Local-Lines,Grupo Depolli,Refunded,11,30,Middle-Mail,70,7,Outdoors,TRUE,FALSE,Yes,No,03-Nov-19,13-Oct-19,01-Nov-19,01-Nov-19,01-Nov-19,28-Oct-19
011fcb4fabb3e142579ad63472b11227,604629733,40,14.1,484198951,168328056,8451942733,On-Demand,LTL,Complimentary,Freight-Fly,Grupo Depolli,Damaged,19,30,Last-Mail,0,3,Books,FALSE,TRUE,No,Yes,03-Nov-19,15-Oct-19,01-Nov-19,01-Nov-19,01-Nov-19,28-Oct-19
0120e3dd2696a3bbb68dc2860815f7f2,238762335,102,19.25,501826165,738189054,6409557264,On-Demand,Ocean,Flat-Rate Shipping,Contract-row,Ceará Express,Refunded,22,16,Middle-Mail,90,1,Outdoors,FALSE,TRUE,Yes,No,05-Nov-19,16-Oct-19,02-Nov-19,02-Nov-19,02-Nov-19,30-Oct-19
01218a8a807fc187849529e6f12237a9,687085588,263,16.11,927778945,197578414,947305211,Scheduled On-Demand,Ocean,IN-Store,Permanent-Flow,Ceará Express,Refunded,9,30,Middle-Mail,31,9,Books,FALSE,FALSE,Yes,No,10-Nov-19,20-Oct-19,04-Nov-19,04-Nov-19,04-Nov-19,06-Nov-19
0121cfa7c946e6589f50d7012d3eb5eb,140000010,1316,16.79,46474420,287731726,9479875713,On-Demand,LTL,Complimentary,Freight-Fly,Pronto Cargo,Completed,17,10,Last-Mail,527,7,Movies,FALSE,TRUE,Yes,No,11-Nov-19,21-Oct-19,04-Nov-19,04-Nov-19,04-Nov-19,12-Nov-19
012219b6d6d034eb359fc74730a080db,248335902,27,27.41,852538505,748363735,4381012585,Same-Day,Truckload,Free Shipping,Local-Lines,Panalpina,Damaged,15,30,Last-Mail,4,3,Health,TRUE,TRUE,No,Yes,11-Nov-19,26-Oct-19,07-Nov-19,07-Nov-19,07-Nov-19,13-Nov-19
012248555cb0bf51df99199cef81d562,833861926,98,15.83,414050508,594698254,2922241424,Scheduled On-Demand,Ocean,Limited to Order,Permanent-Flow,Ceará Express,Damaged,10,10,Last-Mail,5,2,Health,FALSE,TRUE,No,Yes,12-Nov-19,28-Oct-19,09-Nov-19,09-Nov-19,09-Nov-19,13-Nov-19
0122e81ff800460e44bb9c983ff2a2fd,63340111,58,15.29,230208831,917946175,6033360958,Same-Day,Air,IN-Store,LCC,Ceará Express,Completed,10,7,Middle-Mail,52,3,Sports,FALSE,FALSE,Yes,No,12-Nov-19,31-Oct-19,09-Nov-19,09-Nov-19,09-Nov-19,13-Nov-19
0123098b96f3d4014545642be53d891c,608576725,119,17.18,324701984,781128850,1089874189,Scheduled On-Demand,Ocean,Flat-Rate Shipping,LCC,Norte Brasil Logistica,Damaged,13,10,Last-Mail,43,5,Electronics,TRUE,FALSE,No,Yes,15-Nov-19,05-Nov-19,18-Nov-19,18-Nov-19,18-Nov-19,16-Nov-19
01235dc626dcf13283207ba7f36a959a,659544674,765,5.31,859457497,842197511,886198615,Same-Day,Truckload,IN-Store,Contract-row,FedEx,Void,5,8,Middle-Mail,153,2,Movies,TRUE,FALSE,Yes,No,16-Nov-19,05-Nov-19,19-Nov-19,19-Nov-19,19-Nov-19,16-Nov-19
01235dc626dcf13283207ba7f36a959a,555146510,26,9.57,789499849,971290896,173833055,Self Pick-up,Ocean,Basic-Shipping,Local-Lines,Grupo Depolli,Completed,9,28,Last-Mail,0,2,Movies,FALSE,FALSE,No,Yes,19-Nov-19,06-Nov-19,20-Nov-19,20-Nov-19,20-Nov-19,16-Nov-19
01237c761ffb72594a466ed514518af0,286023075,24,18.56,948731980,379299585,6047964427,Scheduled On-Demand,Ocean,Flat-Rate Shipping,Permanent-Flow,Norte Brasil Logistica,Cancelled,19,30,Middle-Mail,24,2,Books,FALSE,TRUE,Yes,No,20-Nov-19,09-Nov-19,20-Nov-19,20-Nov-19,20-Nov-19,18-Nov-19
0123a055aa66357326dd6db066592a7d,890052005,139,33.93,504910572,180936619,256716978,Scheduled On-Demand,Truckload,Express,Vendor-Base,Pronto Cargo,Cancelled,15,8,Last-Mail,14,3,Clothing,FALSE,FALSE,Yes,No,24-Nov-19,11-Nov-19,20-Nov-19,20-Nov-19,20-Nov-19,21-Nov-19
0123a055aa66357326dd6db066592a7d,179243574,220,33.93,925257376,567670374,2687211273,Scheduled On-Demand,Train,Limited to Order,Local-Lines,RS Logistics,Void,17,26,Middle-Mail,19,2,Outdoors,FALSE,FALSE,Yes,No,26-Nov-19,12-Nov-19,22-Nov-19,22-Nov-19,22-Nov-19,22-Nov-19
0124e0c5bfae1979838a91e47df53f14,317376737,299,12.48,647554692,993352822,638774888,Scheduled On-Demand,Ocean,Flat-Rate Shipping,LCC,Grupo Depolli,Cancelled,14,5,Last-Mail,28,3,Baby,FALSE,FALSE,Yes,No,27-Nov-19,12-Nov-19,25-Nov-19,25-Nov-19,25-Nov-19,22-Nov-19
0124f01177fc17cf20e1974621fd759a,784349816,9,17.06,484095868,371083513,94269254,Same-Day,LTL,Complimentary,Permanent-Flow,FedEx,Completed,8,14,Middle-Mail,9,2,Sports,TRUE,FALSE,No,Yes,27-Nov-19,12-Nov-19,27-Nov-19,27-Nov-19,27-Nov-19,24-Nov-19
01255808a3d38a8dd69aa93265a4cb88,503024208,74,17.26,696622062,98108467,5988278949,Self Pick-up,Truckload,Basic-Shipping,Permanent-Flow,Panalpina,Damaged,23,30,Middle-Mail,59,2,Books,FALSE,TRUE,Yes,No,03-Dec-19,13-Nov-19,10-Dec-19,10-Dec-19,10-Dec-19,25-Nov-19
012670c73246a753cbde0a215c2b9e8f,254290971,29,16.94,173344136,726052627,4632834637,Same-Day,Train,Basic-Shipping,Contract-row,Panalpina,Completed,8,1,Last-Mail,3,3,Toys,TRUE,FALSE,Yes,No,03-Dec-19,17-Nov-19,11-Dec-19,11-Dec-19,11-Dec-19,29-Nov-19
0128412231f9fe9d7e944eea5392fc6b,307419300,48,18.83,171862878,955487150,4007818193,Same-Day,Ocean,Free Shipping,Permanent-Flow,RS Logistics,Damaged,10,10,Middle-Mail,22,2,Electronics,TRUE,TRUE,No,Yes,04-Dec-19,17-Nov-19,12-Dec-19,12-Dec-19,12-Dec-19,29-Nov-19
012973f4cb6743d00d7e2644ddc8804c,53005429,1582,18,530983583,407182776,4709528330,On-Demand,Train,Limited to Order,Local-Lines,Norte Brasil Logistica,Completed,16,30,Last-Mail,443,6,Shoes,FALSE,FALSE,No,Yes,04-Dec-19,17-Nov-19,15-Dec-19,15-Dec-19,15-Dec-19,30-Nov-19
012a238ab54294a3b365812ccc82b135,912492405,355,12.65,284134168,117056422,8477551278,Scheduled On-Demand,Air,Complimentary,Local-Lines,RS Logistics,Void,1,30,Last-Mail,4,2,Jewelery,FALSE,TRUE,Yes,No,07-Dec-19,18-Nov-19,17-Dec-19,17-Dec-19,17-Dec-19,03-Dec-19
012a238ab54294a3b365812ccc82b135,112572582,375,12.71,852339278,990082949,9360913014,Self Pick-up,LTL,Basic-Shipping,Contract-row,Pronto Cargo,Void,12,8,Last-Mail,180,3,Outdoors,TRUE,FALSE,No,Yes,07-Dec-19,18-Nov-19,21-Dec-19,21-Dec-19,21-Dec-19,05-Dec-19
012a238ab54294a3b365812ccc82b135,220425173,299,12.71,882046559,838569169,9533903481,Scheduled On-Demand,Train,IN-Store,Contract-row,Grupo Depolli,Refunded,16,30,Last-Mail,113,2,Shoes,TRUE,FALSE,Yes,No,10-Dec-19,19-Nov-19,23-Dec-19,23-Dec-19,23-Dec-19,07-Dec-19
012b3f6ab7776a8ab3443a4ad7bef2e6,550979507,287,0,10435021,94740924,2877994724,Same-Day,Air,Limited to Order,Vendor-Base,Norte Brasil Logistica,Refunded,10,7,Last-Mail,280,12,Music,FALSE,TRUE,Yes,No,16-Dec-19,20-Nov-19,23-Dec-19,23-Dec-19,23-Dec-19,19-Dec-19
012b3f6ab7776a8ab3443a4ad7bef2e6,174832799,110,0,824752343,5229000,8346316445,On-Demand,Air,Flat-Rate Shipping,Vendor-Base,Ceará Express,Damaged,14,18,Last-Mail,35,1,Clothing,FALSE,TRUE,No,Yes,17-Dec-19,30-Nov-19,24-Dec-19,24-Dec-19,24-Dec-19,20-Dec-19
012bea13f9a355c983efb59a3f23583a,986539216,148,15.1,429742953,660572401,15678741,Scheduled On-Demand,Air,Limited to Order,Local-Lines,RS Logistics,Refunded,11,25,Middle-Mail,59,3,Garden,FALSE,FALSE,No,Yes,19-Dec-19,30-Nov-19,25-Dec-19,25-Dec-19,25-Dec-19,21-Dec-19
012d8cbea490e6102cee6a2088aaa785,120837673,1183,28.99,913900037,666570201,2287938230,Same-Day,Air,Limited to Order,LCC,Pronto Cargo,Completed,16,21,Middle-Mail,106,4,Tools,FALSE,TRUE,No,Yes,20-Dec-19,02-Dec-19,25-Dec-19,25-Dec-19,25-Dec-19,23-Dec-19
012dc9e42da722d22e32c618a2521bec,807814236,248,8.88,748856584,914603687,2832332552,On-Demand,Air,Free Shipping,Freight-Fly,Ceará Express,Completed,23,30,Middle-Mail,70,3,Electronics,FALSE,FALSE,No,Yes,22-Dec-19,05-Dec-19,27-Dec-19,27-Dec-19,27-Dec-19,23-Dec-19
012e93f8170eb75b2f2f650629d04517,529678053,85,15.1,875542232,750180927,5132533914,Scheduled On-Demand,Truckload,Basic-Shipping,Local-Lines,Grupo Depolli,Cancelled,16,21,Last-Mail,9,4,Shoes,FALSE,FALSE,No,Yes,23-Dec-19,09-Dec-19,01-Jan-20,01-Jan-20,01-Jan-20,28-Dec-19
012ea594e035047289b3e7c3f8b90cef,349484616,24,11.15,440561670,256581646,7364582134,Same-Day,Train,Free Shipping,Local-Lines,Panalpina,Void,20,1,Last-Mail,14,2,Health,TRUE,TRUE,Yes,No,23-Dec-19,11-Dec-19,03-Jan-20,03-Jan-20,03-Jan-20,28-Dec-19
012eab2625c5f8aaac6f37f2c19ef62f,328675217,209,15.32,640882577,989368306,1300168552,On-Demand,Truckload,Complimentary,Local-Lines,Ceará Express,Refunded,12,14,Last-Mail,21,2,Garden,FALSE,FALSE,No,Yes,27-Dec-19,12-Dec-19,03-Jan-20,03-Jan-20,03-Jan-20,30-Dec-19
012f255bd5034b8e7fb3c91566a91cc8,851921515,224,12.9,191706583,996935975,5036647688,Same-Day,Ocean,Express,Vendor-Base,Grupo Depolli,Refunded,11,20,Last-Mail,143,3,Shoes,FALSE,TRUE,Yes,No,29-Dec-19,13-Dec-19,06-Jan-20,06-Jan-20,06-Jan-20,31-Dec-19
012f29911fcd2f1209d937741a6bbc6f,428481355,38,14.08,204136609,627490045,6769469103,Scheduled On-Demand,Train,Basic-Shipping,Local-Lines,Panalpina,Cancelled,9,15,Middle-Mail,6,2,Movies,TRUE,FALSE,Yes,No,30-Dec-19,13-Dec-19,08-Jan-20,08-Jan-20,08-Jan-20,31-Dec-19
012f2c4ca09b101a73e18957c3294cd6,791254137,50,81.62,246348731,393019511,5077579385,Scheduled On-Demand,Ocean,Express,Vendor-Base,Norte Brasil Logistica,Void,18,13,Middle-Mail,17,2,Jewelery,FALSE,TRUE,Yes,No,03-Jan-20,21-Dec-19,11-Jan-20,11-Jan-20,11-Jan-20,31-Dec-19
013037c3f1773cc8fdbaf8ff54d8013b,888233898,47,14.52,706414679,290349716,6482085490,On-Demand,Train,Basic-Shipping,Permanent-Flow,FedEx,Damaged,22,14,Middle-Mail,20,2,Baby,FALSE,TRUE,No,Yes,04-Jan-20,22-Dec-19,12-Jan-20,12-Jan-20,12-Jan-20,02-Jan-20
013056cfe49763c6f66bda03396c5ee3,435557311,61,14.7,221269203,468966730,2193511187,Same-Day,Ocean,Express,Permanent-Flow,Panalpina,Void,9,30,Middle-Mail,25,4,Sports,TRUE,FALSE,No,Yes,06-Jan-20,23-Dec-19,12-Jan-20,12-Jan-20,12-Jan-20,02-Jan-20
01311f2795d8463a11f9422173687696,414600780,69,38.47,162655554,809806302,1199140856,Scheduled On-Demand,Train,Express,Vendor-Base,FedEx,Completed,11,7,Middle-Mail,67,4,Electronics,FALSE,TRUE,No,Yes,07-Jan-20,27-Dec-19,13-Jan-20,13-Jan-20,13-Jan-20,04-Jan-20
0132158c30672a8c52997a2492613ec2,8694660,59,13.41,739559043,688973247,2718717548,On-Demand,Train,Complimentary,LCC,Grupo Depolli,Completed,12,30,Last-Mail,46,7,Electronics,FALSE,FALSE,No,Yes,11-Jan-20,28-Dec-19,13-Jan-20,13-Jan-20,13-Jan-20,08-Jan-20
0132451f29a10b66a5cf1bacc85f9afe,438140345,117,17.88,829401086,77540685,1778557937,Same-Day,LTL,Basic-Shipping,LCC,RS Logistics,Refunded,9,30,Last-Mail,17,6,Computers,TRUE,TRUE,Yes,No,12-Jan-20,05-Jan-20,17-Jan-20,17-Jan-20,17-Jan-20,08-Jan-20
0132451f29a10b66a5cf1bacc85f9afe,293348670,1076,17.88,673618205,324027372,433253169,On-Demand,LTL,IN-Store,LCC,Norte Brasil Logistica,Refunded,16,30,Last-Mail,38,4,Grocery,TRUE,FALSE,Yes,No,17-Jan-20,07-Jan-20,17-Jan-20,17-Jan-20,17-Jan-20,09-Jan-20
0132d77609dd6e1867515ec57d898c10,625285768,1506,21.35,858755363,985497472,5887502053,On-Demand,Ocean,Complimentary,Contract-row,Ceará Express,Cancelled,16,28,Middle-Mail,266,6,Tools,TRUE,FALSE,Yes,No,18-Jan-20,10-Jan-20,18-Jan-20,18-Jan-20,18-Jan-20,15-Jan-20
0132f39e8ad9b42ad2d41c847f44c0ed,940358280,109,8.36,76449030,442243983,1414056443,On-Demand,Air,Express,Contract-row,Grupo Depolli,Refunded,16,3,Middle-Mail,6,6,Kids,TRUE,FALSE,Yes,No,20-Jan-20,10-Jan-20,18-Jan-20,18-Jan-20,18-Jan-20,16-Jan-20
0132fef017ccf586491ca3685de667df,128412732,933,8.88,806713898,988388626,5297483425,Self Pick-up,Air,IN-Store,Contract-row,FedEx,Void,18,30,Last-Mail,166,5,Baby,FALSE,FALSE,Yes,No,21-Jan-20,10-Jan-20,19-Jan-20,19-Jan-20,19-Jan-20,19-Jan-20
01336d091c57d8be1feca330c5f047bd,696190081,724,25.73,731115338,887649294,6766412186,Same-Day,Ocean,Basic-Shipping,Freight-Fly,Norte Brasil Logistica,Void,18,15,Last-Mail,447,4,Toys,TRUE,FALSE,Yes,No,21-Jan-20,12-Jan-20,20-Jan-20,20-Jan-20,20-Jan-20,20-Jan-20
0133a47b53fee66218790a8d7dcab993,146778752,1361,18.21,855829967,533653835,6992723081,On-Demand,LTL,Free Shipping,Vendor-Base,Ceará Express,Completed,7,4,Last-Mail,980,3,Jewelery,TRUE,TRUE,No,Yes,22-Jan-20,21-Jan-20,23-Jan-20,23-Jan-20,23-Jan-20,21-Jan-20
0135675503322d804abef7ec5ed4824b,986968379,137,17.98,919294168,496098840,7492493215,Same-Day,LTL,Limited to Order,LCC,Ceará Express,Cancelled,15,3,Last-Mail,41,3,Books,TRUE,TRUE,No,Yes,25-Jan-20,22-Jan-20,24-Jan-20,24-Jan-20,24-Jan-20,23-Jan-20
01358622f65717728b3b2ec2cf4e8812,31691597,60,7.78,49070651,104127761,2349678334,Scheduled On-Demand,Truckload,Express,LCC,FedEx,Completed,16,7,Middle-Mail,49,8,Toys,TRUE,FALSE,Yes,No,31-Jan-20,22-Jan-20,27-Jan-20,27-Jan-20,27-Jan-20,25-Jan-20
0136390286be8a34efdc801ed150568f,285533393,30,16.79,740161436,852894417,1037149432,Same-Day,Air,Free Shipping,Freight-Fly,Norte Brasil Logistica,Void,13,14,Last-Mail,25,2,Automotive,FALSE,FALSE,Yes,No,31-Jan-20,24-Jan-20,29-Jan-20,29-Jan-20,29-Jan-20,25-Jan-20
0136390286be8a34efdc801ed150568f,920890810,767,16.79,926560967,439565883,1706618085,Self Pick-up,Truckload,Flat-Rate Shipping,Permanent-Flow,FedEx,Cancelled,11,8,Middle-Mail,353,5,Clothing,TRUE,FALSE,No,Yes,01-Feb-20,27-Jan-20,01-Feb-20,01-Feb-20,01-Feb-20,29-Jan-20
0136bcc7370d7fdf44bd916a6dd583c6,285082068,45,16.32,587429375,195516905,893432210,Self Pick-up,LTL,Complimentary,Vendor-Base,RS Logistics,Completed,19,23,Last-Mail,28,2,Clothing,FALSE,FALSE,Yes,No,01-Feb-20,28-Jan-20,01-Feb-20,01-Feb-20,01-Feb-20,31-Jan-20
01380d0df5b7dc8bd13f2266a57bd42c,88779673,25,10.96,792345724,463100577,9157654166,Self Pick-up,Train,Limited to Order,Vendor-Base,Norte Brasil Logistica,Refunded,14,12,Middle-Mail,1,4,Health,FALSE,TRUE,No,Yes,02-Feb-20,30-Jan-20,02-Feb-20,02-Feb-20,02-Feb-20,02-Feb-20
013a98b3a668bcef05b98898177f6923,882939321,584,23.35,378785548,729174021,3395900800,Same-Day,Truckload,Limited to Order,Vendor-Base,Grupo Depolli,Cancelled,14,5,Middle-Mail,444,7,Industrial,TRUE,TRUE,No,Yes,06-Feb-20,31-Jan-20,08-Feb-20,08-Feb-20,08-Feb-20,02-Feb-20
013a98b3a668bcef05b98898177f6923,323820303,335,23.35,742177495,586332546,5057961357,Same-Day,Ocean,Free Shipping,Freight-Fly,FedEx,Completed,13,2,Middle-Mail,22,7,Grocery,TRUE,TRUE,No,Yes,08-Feb-20,01-Feb-20,09-Feb-20,09-Feb-20,09-Feb-20,05-Feb-20
013aa6ba5077072401773f83f1ee6408,325214163,25,19.21,970831873,410535307,1936111748,Same-Day,Air,Complimentary,Permanent-Flow,FedEx,Refunded,9,14,Last-Mail,11,1,Beauty,TRUE,TRUE,No,Yes,08-Feb-20,01-Feb-20,10-Feb-20,10-Feb-20,10-Feb-20,06-Feb-20
013b811ba81339b7634ab5231c547e6a,458354842,30,16.95,489044537,895975634,3280854024,On-Demand,Truckload,IN-Store,Contract-row,RS Logistics,Completed,11,11,Last-Mail,6,2,Music,TRUE,TRUE,No,Yes,10-Feb-20,01-Feb-20,12-Feb-20,12-Feb-20,12-Feb-20,07-Feb-20
013bc5ce14f856d31efc8bebdc3a278f,651231223,33,8.72,979628119,277253396,9185238430,On-Demand,Train,Free Shipping,Vendor-Base,Pronto Cargo,Damaged,19,13,Last-Mail,10,6,Toys,FALSE,TRUE,No,Yes,11-Feb-20,03-Feb-20,13-Feb-20,13-Feb-20,13-Feb-20,09-Feb-20
013bc77d3ca5fba084a241fdcb307393,792835041,21,15.1,597754495,806226269,6955517325,Same-Day,Ocean,Basic-Shipping,Vendor-Base,Grupo Depolli,Cancelled,18,16,Last-Mail,17,3,Electronics,TRUE,FALSE,Yes,No,14-Feb-20,03-Feb-20,14-Feb-20,14-Feb-20,14-Feb-20,10-Feb-20
013d92e415d1de7bf3b3b706f1b6d292,708128889,26,16.07,392119944,509963606,9843937597,Same-Day,LTL,Basic-Shipping,Local-Lines,RS Logistics,Completed,14,30,Middle-Mail,2,2,Outdoors,TRUE,FALSE,Yes,No,14-Feb-20,04-Feb-20,16-Feb-20,16-Feb-20,16-Feb-20,17-Feb-20
013e9c654a339d80b53513da3c1ea437,150142624,15,13.11,972611899,994956279,8030380828,Same-Day,Air,Free Shipping,Permanent-Flow,Pronto Cargo,Cancelled,19,6,Last-Mail,4,1,Sports,FALSE,FALSE,No,Yes,15-Feb-20,04-Feb-20,21-Feb-20,21-Feb-20,21-Feb-20,19-Feb-20
01405161cfdf60dd80df1f393a2796d5,96249905,595,14.73,268507127,442313173,7313601689,Same-Day,Air,Basic-Shipping,Permanent-Flow,Norte Brasil Logistica,Cancelled,18,15,Middle-Mail,292,3,Jewelery,FALSE,TRUE,No,Yes,21-Feb-20,06-Feb-20,01-Mar-20,01-Mar-20,01-Mar-20,22-Feb-20
014176e9538672a32d2a9b73bf53a31f,514087206,45,16.74,9413638,657416405,9239151117,Same-Day,LTL,Flat-Rate Shipping,Permanent-Flow,Norte Brasil Logistica,Damaged,15,6,Middle-Mail,0,2,Home,FALSE,FALSE,Yes,No,21-Feb-20,06-Feb-20,03-Mar-20,03-Mar-20,03-Mar-20,23-Feb-20
